Sent date,DD,Category name,Main vs REM,Subject,Sendings,OR clean %,length of subject,Personalization,Emoji,Urgency,Tone,Price or Discount,imperative ,product,Month,letter_count
2024-01-30,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,25803,0.1631,0,0,0,0,1,1,0,1,1,21
2024-06-01,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,59823,0.14,0,0,1,0,1,1,0,0,6,26
2024-06-04,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,38664,0.0718,0,0,0,1,0,1,0,1,6,30
2024-04-09,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,48600,0.0808,0,0,0,1,0,1,0,0,4,27
2024-06-12,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31122,0.1281,0,0,0,1,1,0,0,0,6,15
2024-10-04,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4752,0.101,0,0,0,1,1,1,1,1,10,28
2024-07-26,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,20055,0.1005,0,0,0,1,1,1,1,1,7,28
2024-07-09,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,2691,0.0892,0,0,0,1,0,1,0,0,7,27
2024-09-02,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,34383,0.1329,0,0,0,0,0,0,0,1,9,28
2024-08-28,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,33468,0.125,0,0,0,1,1,0,0,0,8,15
2024-07-17,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,43266,0.1557,0,0,0,0,0,0,0,1,7,42
2024-12-31,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,13038,0.0739,0,0,0,1,0,1,0,1,12,30
2024-02-19,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,52836,0.156,0,0,0,0,1,1,0,1,2,21
2024-04-17,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,29823,0.1409,0,0,0,0,0,0,0,1,4,42
2024-08-05,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,34617,0.1385,0,0,0,0,0,0,0,1,8,43
2024-08-07,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,32547,0.1279,0,0,0,1,1,0,0,0,8,15
2024-05-19,Friday,NL Interval,MAIN,Upp till 58% rabatt på de mest älskade Canvastavlor! &#x1F929;,3159,0.1225,0,0,1,0,1,1,0,1,5,38
2024-02-01,Tuesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,14010,0.1591,0,0,0,0,0,1,0,1,2,25
2024-06-26,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,31836,0.1205,0,0,0,0,1,1,0,1,6,21
2024-01-25,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,52671,0.1569,0,0,0,0,0,1,0,1,1,22
2024-09-13,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,4980,0.0976,0,0,1,1,1,1,0,1,9,30
2024-03-04,Saturday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,9543,0.0968,0,0,0,0,0,0,0,1,3,43
2024-02-04,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,32472,0.1559,0,0,0,0,0,1,0,1,2,25
2024-09-24,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4644,0.0943,0,0,0,1,1,1,1,1,9,24
2024-02-02,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",25599,0.1753,1,0,0,0,0,1,0,1,2,45
2024-02-03,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45456,0.1299,0,0,0,0,0,0,0,1,2,43
2024-12-21,Thursday,NL Final,MAIN,Använd din kod 39GX32V0 &#x1f525; | Spara nu!,8910,0.0822,0,0,1,1,1,0,1,0,12,21
2024-11-21,Tuesday,NL Interval,MAIN,"&#x1f3f4;Försäljningen av BLACK FRIDAY har börjat! | Priser från 30,80 kr ",77175,0.0721,1,0,1,1,1,1,0,0,11,43
2024-05-11,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,41991,0.1806,0,0,1,0,1,1,0,0,5,26
2024-11-04,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,47952,0.1643,0,0,0,0,0,0,0,1,11,43
2024-02-15,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,46773,0.1245,0,0,1,0,1,1,0,0,2,26
2024-11-05,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,4812,0.1016,0,0,0,1,1,1,1,1,11,24
2024-03-30,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,42522,0.1936,0,0,1,0,1,1,0,0,3,26
2024-03-05,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,44835,0.1313,0,0,0,0,1,1,0,1,3,21
2024-03-06,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,29586,0.1527,0,0,0,0,0,0,0,1,3,42
2024-03-05,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44226,0.1243,0,0,0,1,1,0,0,0,3,15
2024-06-21,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,26394,0.0967,0,0,0,0,1,1,1,1,6,33
2024-01-07,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,26427,0.1619,0,0,0,0,0,0,0,1,1,28
2024-07-01,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31389,0.1379,0,0,0,0,0,0,0,1,7,28
2024-05-26,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,2757,0.1251,0,0,0,1,0,1,0,1,5,28
2024-11-21,Tuesday,NL Interval,MAIN,"&#x1f4a5; Black Week börjar! | MEGA rabatter redan idag, {{ contact.1 }}!",9720,0.071,1,1,1,1,0,0,0,0,11,35
2024-03-01,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",44679,0.138,1,0,0,0,0,1,0,1,3,45
2024-12-13,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,4698,0.0945,0,0,0,1,1,1,1,1,12,28
2024-04-01,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,10125,0.0927,0,0,0,0,0,1,0,1,4,25
2024-08-01,Tuesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,26043,0.0703,0,0,0,0,0,1,0,1,8,25
2024-02-15,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",45528,0.1251,1,0,0,0,0,1,0,1,2,45
2024-08-14,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,34602,0.1333,0,0,0,0,0,0,0,1,8,42
2024-12-11,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,39261,0.1291,0,0,0,1,1,0,0,0,12,15
2024-03-05,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,53229,0.1477,0,0,0,0,0,0,0,1,3,42
2024-10-15,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,14388,0.1003,0,0,0,1,0,1,0,0,10,27
2024-08-16,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,3762,0.0925,0,0,0,0,1,1,1,1,8,33
2024-05-28,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,42402,0.0752,0,0,0,1,1,1,1,1,5,24
2024-01-09,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,39957,0.2072,0,0,0,0,0,0,0,1,1,42
2024-09-23,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,37674,0.1445,0,0,0,0,0,1,0,1,9,25
2024-03-01,Tuesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,20268,0.1354,0,0,1,0,1,1,0,0,3,26
2024-04-15,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,30030,0.1466,0,0,0,0,0,1,0,1,4,25
2024-07-15,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,34482,0.1377,0,0,0,0,0,0,0,1,7,43
2024-05-01,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,32970,0.1337,0,0,0,0,0,0,0,1,5,42
2024-02-03,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46809,0.1294,0,0,0,0,0,1,0,1,2,25
2024-02-27,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,41043,0.1737,0,0,0,0,1,1,0,1,2,21
2024-04-19,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,48033,0.0992,0,0,0,0,1,1,1,1,4,33
2024-12-10,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,241155,0.0706,0,0,0,1,0,1,0,1,12,30
2024-12-02,Saturday,NL Final,MAIN,-20% EXTRA på hela din beställning | Kod i detta e-postmeddelande &#x1f440;,7122,0.0564,1,0,1,0,0,1,0,0,12,47
2024-11-13,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,47085,0.156,0,0,0,1,1,0,0,0,11,15
2024-05-18,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",30690,0.146,1,0,0,0,0,1,0,1,5,45
2024-04-02,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,48948,0.0864,0,0,0,1,0,1,0,1,4,30
2024-01-08,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,52422,0.1547,0,0,0,0,1,1,0,1,1,21
2024-06-29,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",31683,0.1433,1,0,0,0,0,1,0,1,6,45
2024-01-19,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",39282,0.2121,1,0,0,0,0,1,0,1,1,45
2024-04-06,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,41124,0.1804,0,0,0,0,0,1,0,1,4,22
2024-05-15,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31332,0.134,0,0,0,1,1,0,0,0,5,15
2024-06-28,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,24873,0.0997,0,0,1,1,1,1,0,1,6,30
2024-05-13,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31488,0.1368,0,0,0,0,0,0,0,1,5,28
2024-12-22,Friday,NL Interval,MAIN,2 dagar | Canvastavlor från endast 185 kr!,8748,0.0984,0,0,0,1,0,1,0,1,12,28
2024-05-20,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,30498,0.1364,0,0,0,0,0,0,0,1,5,28
2024-04-17,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,32298,0.129,0,0,0,0,1,1,0,1,4,21
2024-04-27,Wednesday,NL Interval,MAIN,Canvastavla 100x75cm för bara 199 kr,40548,0.1846,0,0,0,0,0,1,0,1,4,22
2024-01-21,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,26406,0.1776,0,0,0,0,0,1,0,1,1,25
2024-02-20,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,31224,0.1371,0,0,0,1,1,0,0,0,2,15
2024-05-14,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,46242,0.0727,0,0,0,1,0,1,0,1,5,30
2024-03-01,Wednesday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,186,0.2742,0,0,0,0,0,1,0,1,3,25
2024-08-02,Wednesday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,252,0.2024,0,0,0,0,0,0,0,1,8,43
2024-11-05,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,5901,0.1037,0,0,0,1,0,1,0,1,11,30
2024-10-21,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,38295,0.1456,0,0,0,0,0,1,0,1,10,25
2024-01-20,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44955,0.125,0,0,0,0,0,0,0,1,1,28
2024-07-24,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,42609,0.1549,0,0,0,0,1,1,0,1,7,21
2024-06-10,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31287,0.1325,0,0,0,0,0,0,0,1,6,28
2024-10-15,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,4641,0.1105,0,0,0,1,0,1,0,1,10,30
2024-02-08,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,55224,0.1528,0,0,1,0,1,1,0,0,2,26
2024-12-02,Saturday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,2505,0.1234,0,0,0,0,0,1,0,1,12,25
2024-02-12,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,53574,0.1211,0,0,0,0,0,0,0,1,2,42
2024-12-12,Tuesday,NL Final,MAIN,&#x1f575;&#xfe0f;&#x200d;&#x2640;&#xfe0f; Lås upp dolda rabatter: Din mystiska försäljning väntar på dig!,10728,0.0624,1,0,1,0,1,0,1,0,12,47
2024-12-21,Thursday,NL Final,MAIN,"Vi ger dig 100 kr gratis{% if contact.1 == '' %}{% if contact.1 == true %}, {{ contact.1 }} {% else %} {% endif %}{% else %}{% if contact.1 == true %}, {{ contact.1 }} {% else %} {% endif %}{% endif %}&#x1f381; Skynda dig och spara!",89313,0.0565,1,1,1,1,0,1,1,0,12,33
2024-03-12,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,52113,0.1515,0,0,0,0,1,1,0,1,3,21
2024-07-15,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,32619,0.1344,0,0,0,0,0,0,0,1,7,28
2024-01-27,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44454,0.1194,0,0,0,0,0,0,0,1,1,28
2024-06-17,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,32751,0.1483,0,0,0,0,0,1,0,1,6,25
2024-12-18,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,41238,0.1277,0,0,0,1,1,0,0,0,12,15
2024-03-09,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",31341,0.1469,1,0,0,0,0,1,0,1,3,45
2024-01-01,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,43194,0.1305,0,0,0,1,1,0,0,0,1,15
2024-08-26,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,34983,0.1376,0,0,0,0,0,0,0,1,8,43
2024-06-29,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,35028,0.1377,0,0,1,0,1,1,0,0,6,26
2024-08-26,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,33567,0.133,0,0,0,0,0,0,0,1,8,28
2024-07-22,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,34011,0.1328,0,0,0,0,0,0,0,1,7,28
2024-12-30,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,43470,0.134,0,0,0,0,0,0,0,1,12,28
2024-09-04,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,34254,0.1289,0,0,0,1,1,0,0,0,9,15
2024-03-22,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,206934,0.0909,0,0,0,1,1,1,1,1,3,28
2024-02-06,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40404,0.1855,0,0,0,0,1,1,0,1,2,21
2024-03-03,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45111,0.1293,0,0,0,0,0,0,0,1,3,43
2024-05-20,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33084,0.1498,0,0,0,0,0,1,0,1,5,25
2024-09-30,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,38379,0.1454,0,0,0,0,0,1,0,1,9,25
2024-10-02,Monday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,24081,0.0975,0,0,0,0,0,1,0,1,10,25
2024-07-05,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,2700,0.0967,0,0,1,1,1,1,0,1,7,30
2024-07-13,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,44061,0.1709,0,0,1,0,1,1,0,0,7,26
2024-03-27,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,29448,0.151,0,0,0,0,0,0,0,1,3,42
2024-01-08,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,44454,0.1247,0,0,0,1,1,0,0,0,1,15
2024-04-01,Saturday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,110355,0.1418,0,0,1,0,1,1,0,0,4,26
2024-10-08,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,5118,0.092,0,0,0,1,0,1,0,0,10,27
2024-02-27,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,26856,0.1464,0,0,0,1,1,0,0,0,2,15
2024-03-06,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,31611,0.1443,0,0,0,0,1,1,0,1,3,21
2024-11-19,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,239688,0.0724,0,0,0,1,0,1,0,1,11,30
2024-01-01,Saturday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,14610,0.1618,0,0,1,0,1,1,0,0,1,26
2024-05-27,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,32361,0.1429,0,0,0,0,0,0,0,1,5,43
2024-07-22,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,33933,0.1392,0,0,0,0,0,1,0,1,7,25
2024-08-13,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,3906,0.0806,0,0,0,1,0,1,0,1,8,30
2024-10-30,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,36981,0.1298,0,0,0,1,1,0,0,0,10,15
2024-03-19,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,206925,0.0764,0,0,0,1,0,1,0,0,3,27
2024-06-22,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",33009,0.1407,1,0,0,0,0,1,0,1,6,45
2024-05-22,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,30348,0.1323,0,0,0,1,1,0,0,0,5,15
2024-07-16,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,2703,0.0977,0,0,0,1,1,1,1,1,7,24
2024-07-06,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",42126,0.1749,1,0,0,0,0,1,0,1,7,45
2024-07-03,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,33951,0.131,0,0,0,0,0,0,0,1,7,42
2024-05-17,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,2961,0.1074,0,0,0,0,1,1,1,1,5,33
2024-01-26,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,42102,0.2106,0,0,1,0,1,1,0,0,1,26
2024-10-14,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,36609,0.132,0,0,0,0,0,0,0,1,10,28
2024-04-30,Sunday,NL Interval,MAIN,3 dagar - 4 produkter - upp till 76% rabatt!,47337,0.0797,0,0,0,1,0,1,0,0,4,27
2024-05-01,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,40113,0.171,0,0,0,0,1,1,0,1,5,21
2024-11-04,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,37008,0.1351,0,0,0,0,0,0,0,1,11,28
2024-10-28,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,37608,0.1344,0,0,0,0,0,0,0,1,10,43
2024-10-26,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,49950,0.1611,0,0,1,0,1,1,0,0,10,26
2024-01-06,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46383,0.1459,0,0,0,0,0,1,0,1,1,25
2024-07-02,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,2145,0.0993,0,0,0,1,0,1,0,1,7,30
2024-05-24,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,42546,0.0852,0,0,0,1,1,1,1,1,5,28
2024-11-15,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,239832,0.0811,0,0,0,0,1,1,1,1,11,33
2024-11-24,Friday,NL Interval,MAIN,Upp till -63% på favorit Väggdekorationer!,241218,0.0694,0,0,0,0,0,1,0,1,11,30
2024-01-20,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45186,0.1275,0,0,0,0,0,0,0,1,1,43
2024-07-16,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,232050,0.0712,0,0,0,1,0,1,0,1,7,30
2024-11-02,Thursday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,95298,0.149,0,0,0,0,0,0,0,1,11,42
2024-10-07,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,36342,0.14,0,0,0,0,0,0,0,1,10,28
2024-08-12,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45327,0.1671,0,0,0,0,0,0,0,1,8,43
2024-01-16,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,24474,0.1667,0,0,0,1,1,0,0,0,1,15
2024-07-22,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,42747,0.1686,0,0,0,0,0,0,0,1,7,43
2024-08-12,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,34773,0.1438,0,0,0,0,0,1,0,1,8,25
2024-08-07,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,45864,0.1519,0,0,0,0,0,0,0,1,8,42
2024-09-01,Thursday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,27372,0.1188,0,0,1,0,1,1,0,0,9,26
2024-02-24,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,52503,0.1487,0,0,0,0,0,0,0,1,2,28
2024-07-29,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,33228,0.1388,0,0,0,0,0,0,0,1,7,43
2024-12-13,Wednesday,NL Interval,MAIN,✨ 3 Canvastavlor | 2 dagar | Upp till 54% rabatt!,13725,0.0988,0,0,1,1,1,1,0,1,12,30
2024-02-11,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,31845,0.1553,0,0,0,0,0,0,0,1,2,43
2024-11-29,Wednesday,NL Interval,MAIN,Skynda dig! Väggdekor från endast 39kr!,241500,0.0815,0,0,0,1,1,1,1,1,11,28
2024-02-09,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",40275,0.1978,1,0,0,0,0,1,0,1,2,45
2024-02-10,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,44853,0.1206,0,0,0,0,0,0,0,1,2,28
2024-02-18,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,31335,0.1414,0,0,0,0,0,0,0,1,2,28
2024-11-22,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,4410,0.0993,0,0,0,0,1,1,1,1,11,33
2024-12-06,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,241431,0.078,0,0,0,0,1,1,1,1,12,33
2024-04-01,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,30153,0.1402,0,0,0,0,0,0,0,1,4,28
2024-07-08,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,35148,0.1505,0,0,0,0,0,1,0,1,7,25
2024-07-13,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",32790,0.1409,1,0,0,0,0,1,0,1,7,45
2024-08-01,Monday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,27723,0.1233,0,0,1,0,1,1,0,0,8,26
2024-12-09,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,53097,0.1726,0,0,0,0,0,1,0,1,12,25
2024-04-29,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,28818,0.1461,0,0,0,0,0,0,0,1,4,28
2024-11-20,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,38469,0.1309,0,0,0,1,1,0,0,0,11,15
2024-03-26,Sunday,NL Interval,MAIN,Skynda dig | -54% på XXL-Canvastavla!,206649,0.0775,0,0,0,1,1,1,1,1,3,24
2024-04-02,Sunday,NL Interval,MAIN,(72h) Upp till 65% rabatt på Väggdekorationer!,206586,0.0733,0,0,0,1,0,1,0,1,4,30
2024-12-01,Thursday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,116190,0.1482,0,0,1,0,1,1,0,0,12,26
2024-02-24,Friday,NL Interval,MAIN,Premiumtryck upp till 78% rabatt!,46527,0.1266,0,0,0,0,0,1,0,1,2,25
2024-04-13,Wednesday,NL Interval,MAIN,Otroligt ✨ 3 XXL-format för 249 kr styck,30558,0.1531,0,0,1,0,1,1,0,0,4,26
2024-01-01,Sunday,NL Interval,MAIN,Dekorativ inredning för hemmet till de bästa priset,53472,0.1489,0,0,0,0,0,0,0,1,1,42
2024-02-10,Friday,NL Interval,MAIN,Personlig väggdekoration till fantastiska priser!,45990,0.1258,0,0,0,0,0,0,0,1,2,43
2024-12-18,Sunday,NL Interval,MAIN,WOW! Canvastavla 80x60cm för 189 kr,52173,0.1582,0,0,0,0,1,1,0,1,12,21
2024-12-02,Friday,NL Interval,MAIN,Hem och livsstil-produkter från 49 kr,47436,0.1541,0,0,0,0,0,0,0,1,12,28
2024-03-29,Wednesday,NL Interval,MAIN,Missa inte - Fotopresenter från endast 59 kr!,206865,0.0853,0,0,0,0,1,1,1,1,3,33
2024-12-21,Thursday,NL Final,MAIN,100 kr rabatt på din beställning! &#x1f4b8; Endast under en kort tid!,11157,0.0551,1,0,1,1,1,1,0,1,12,42
2024-02-01,Wednesday,NL Interval,MAIN,"Dina bilder på Canvastavla eller Fotopresenter från 49,50 kr",51864,0.1598,1,0,0,0,0,1,0,1,2,45
2024-03-13,Sunday,NL Interval,MAIN,3 format ➔ 3 dagar ➔ 1 pris,30984,0.1301,0,0,0,1,1,0,0,0,3,15
